DEVCLASS,COMPONENT,PARENTCL,CTEXT
SWM,HLB0009014,SWF_WORKFLOW,Business Workflow: Error Messages
SWN,HLB0009014,SWF_WORKFLOW,Business Workflow: E-Mail Notifications for Work Items
SWNC,HLB0100097,BASIS,SAP Netweaver Workload Collector
SWNC_COLL,HLB0100097,SWNC,Collector and Aggregates
SWNC_COLLECTOR,HLB0100097,SWNC,Collector and Aggregates
SWNC_COLLECTOR_TEST,HLB0100097,SWNC,NW05 Collector Test Package
SWNC_COLL_ADAPTER,HLB0100097,SWNC,SWNC Collector Adapters
SWNC_COLL_AGGREGATES,HLB0100097,SWNC,Aggregation Functions for Statistics Collector
SWNC_GLOB_ADAPTER,HLB0100097,SWNC,Conversions to SWNCGL Format
SWNC_INTERFACES,HLB0100097,SWNC,Interfaces for Workload Statistics
SWNC_INTERFACES_TEST,HLB0100097,SWNC,Interfaces for Workload Statistics: Test Functions
SWNC_INTERFACES_TOOLS,HLB0100097,SWNC,Private Functions for Workload Statistics
SWNC_READ,HLB0100097,SWNC,Read Functions for Workload Statistics
SWNC_READ_ADAPTER,HLB0100097,SWNC,Adapter Functions for Conversions to SWNC Format
SWNC_READ_TEST,HLB0100097,SWNC,Test Programs for SWNC Collector
SWNC_STAD,HLB0100097,SWNC,Display Single Record Statistics
SWNC_STADWD,HLB0100097,SWNC,STAD (Single Statistics Records Display) with Web Dynpro UI
SWNC_STAD_TOOLS,HLB0100097,SWNC,Help Programs
SWNC_TCOLL,HLB0100097,SWNC,SAP_COLLECTOR_FOR_PERFMONITOR Control
SWN_TEST,HLB0009014,SWF_WORKFLOW,Business Workflow: Tests for Email Notifications
SWN_UWL,HLB0009014,SWF_WORKFLOW,Business Workflow: Notifications for UWL
SWO,HLB0100161,BASIS,Business Object Repository Tools
SWP,HLB0009014,SWF_WORKFLOW,Business Workflow: Processor
SWPB_CONTEXT_HELP,B200001908,BASIS,WPB Context Help
SWPC,BIO0000021,BASIS,Workplace Customizing
SWPDRAGREL,BIO0000024,BASIS,Workplace: Drag&Relate
SWPS,BIO0000022,BASIS,Workplace Server
SWPUM,BIO0000022,BASIS,User Management in the WPAS
SWP_AKH,HLB0009009,BASIS,Workplace Application Components
SWP_VERI,B200001768,SWP,Verification of Workflow Manager
SWR,HLB0009014,SWF_WORKFLOW,Business Workflow: WAPI Interfaces
SWR1,HLB0009014,SWF_WORKFLOW,Diverse Utilities
SWRD,HLB0009014,SWF_WORKFLOW,Workflow: Definition Time
SWR_DEPRECATED,HLB0009014,SWF_WORKFLOW,Business Workflow: Obsolete Interfaces
SWR_LOCAL,HLB0009014,BASIS,Business Workflow: Interfaces (Not Remote-Enabled)
SWR_UI,HLB0009014,SWR,Business Workflow: WAPI Interfaces (UI Element)
SWSDL11,B200001549,SESP,WSDL 1.1 Library
SWSDLPP,B200001549,SESP,SIDL/SLIB Model and Serialization Framework
SWSP,B200001549,SESP,WS Policy Core Library
SWSP_FEAT,B200001549,SESP,Features Serialization
SWS_WSDL,B200001649,BASIS,WebServices: WSDL Import Tool
SWT,HLB0009014,SWF_WORKFLOW,Business Workflow: Workflow Trace Functions
SWU,HLB0009014,SWF_WORKFLOW,Business Workflow: Utility Functions (Package-Independent)
SWUO,HLB0009014,SWF_WORKFLOW,Business Workflow: Office Integration
SWUV,HLB0009014,SWF_WORKFLOW,Business Workflow: Desktop Objects
SWW,HLB0009014,SWF_WORKFLOW,Business Workflow: Work Items
SWWW,HLB0100173,BASIS,Development class for basis WWW project
SWW_UI,HLB0009014,SWF_WORKFLOW,Business Workflow: Workitems (UI Element)
SWX,HLB0009014,SWF_WORKFLOW,Business Workflow: Utilities
SWXML,HLB0009014,SWF_WORKFLOW,Workflow XML FRAMEWORK
SWY_TASK_FORM,HLB0009014,SWF_FRM,Form or Screen from Task Container
SWZ,HLB0009014,SWF_WORKFLOW,Business Workflow: Work Queue
SXDP,BIO0000092,BASIS,XML Documentation Project
SXDS,B200001832,SXDS_MAIN,XML Documnet Service: Interfaces
SXDS_MAIN,B200001832,BASIS,
SXDS_OOXML,B200001832,BASIS,Implementation package of SXDS for OOXML
SXDS_OOXML_DOCX,B200001832,SXDS_OOXML,implementation of docx functions
SXDS_OOXML_XLSX,B200001832,SXDS_OOXML,XDS: Subpackage for Excel part
SXDS_PACKAGE_FORMAT,B200001832,SXDS_MAIN,XDS: For documnets in package format
SXIPERF,B200001509,SAI,XI Performance: PME
SXIVERI,B200001500,SAI_TOOLS,XI Tools: Automatic Tests
SXI_PF_GUI,B200001509,SAI,
SXMB,HLB0100097,BASIS,External Interface Monitoring Basics
SXMI,HLB0100090,SXMI_MAIN,CCMS: Interfaces to external management tools
SXMI_MAIN,HLB0100090,BASIS,CCMS: Interfaces to external management tools
SXMI_TEST,HLB0100090,SXMI_MAIN,Test Package for SXMI
SXML,B200003352,BASIS,Streamed XML Reader/Writer
SXML1,HLB0006330,BASIS,Services for IDoc/XML Processing
SXML2,HLB0006330,BASIS,Services for XML Messages Interfaces
SXMLDIFF,B200000316,BASIS,XMLdiff
SXML_DBSL,HLB0009780,BASIS,DBSL XML Reader / Writer
SXML_DEMO,B200003352,BASIS,SXML Demonstration Package
SXML_EXPORT,HLB0100174,BASIS,Package for Exporting Data in XML Format
SXML_PARTS,B200001549,SESP,SXML Parts
SXML_SEC,HLB0100169,BASIS,Security Tools for Streamed XML Reader / Writer
SXMS,B200001508,SAI,XI: Integration Engine
SXMSADM,B200001508,SXMS,XI: Integration Engine Administration
SXMSADM1,B200001508,SXMS,XI: Integration Engine Administration
SXMSAGS,B200001509,SXMS,XI: API for Active Global Support
SXMSALERT,B200001509,SAI_RWB,XI Alert Framework
SXMSF,B200001508,SXMS,XI: Integration Engine Runtime
SXMSFTEST,B200001508,SXMS,XI: Integration Engine Test
SXMSJOB,B200001508,SXMS,XI: Time-Driven Message Processing
SXMSMONI,B200001509,SXMS,XI: Integration Engine Monitoring
SXMSMONWS,B200001509,SXMS,SAP XI Monitoring: Web Service Objects
SXMSMSG,B200001508,SXMS,XI: Message Handling
SXMSPERSIST,B200001508,SXMS,XI: Integration Engine Persistence Layer
SXMSUPGRADE,B200001508,SXMS,XI: Upgrade
SXMSWEB,B200001508,SXMS,XI: Web Interfaces
SXMS_AE_AUD,B200001328,SAI,XI: Adapter Framework Runtime Data
SXMS_ITSAM_INT,B200001509,SAI,Integration of XI monitoring with ITSAM infrastructure
SXMS_PF_AGG,B200001509,SAI,Aggregator for Performance Data
SXMS_SAMPLE,B200001328,SAI,Test development class for NWA integration of PI monitors
SXMS_TEST_UNI,B200001369,SXMS,XI: Test Integration Engine Unicode
SXNR,HLB0009778,BASIS,Repository Switch Upgrade: Name Range Extension Test Tools
SXSD,B200001549,SESP,XSD Schema
SXSLT,B200003352,SXSLT_MAIN,SAP XSLT Processor
SXSLT_APP,B200003352,SXSLT_MAIN,SAP XSLT Processor: Application
SXSLT_COMP,B200003352,SXSLT_MAIN,XTC Compiler
SXSLT_COMPMSG,B200003352,SXSLT_COMP,XTC Compiler messages
SXSLT_DEBUGGER,HLB0100157,BASIS,GUI XSLT Debugger
SXSLT_DEMO,B200000282,BASIS,SAP XSLT Processor Demo
SXSLT_MAIN,B200003352,BASIS,SAP XSLT Processor
SXSLT_TEST,B200003352,SXSLT_MAIN,SAP XSLT Processor: Test
SXSLT_TOOL,HLB0100157,BASIS,XSLT Tool
SYCP,HLB0100108,BASIS,System Copy
SYSTEMSWITCH,HLB0100113,BASIS,System Switch: Sets Specific System Instance
SZ3S,B200000295,BASIS,Central Basis Development: Scheduling ('Time Stream')
SZA,HLB0006316,BASIS,R/3 Development Central Address Management (Old)
SZA1,HLB0006316,BASIS,Exceptions to Package SZA (Repository Switch)
SZA2,HLB0006316,BASIS,Exceptions to Package SZAD (Repository Switch)
SZAD,HLB0006316,BASIS,SAP Technology - Business Services: Address Management
SZAL,B200000036,BASIS,R/3 Central Basis Development: Application Log
SZC,HLB0100211,BASIS,R/3 Central Basis Development: Factory Calendar
SZD,B200000292,SZD_MAIN,R/3 Central Basis Development: Change Documents
SZD_MAIN,B200000292,BASIS,R/3 Central Basis Development: Change Documents
SZFT,HLB0009020,BASIS,R/3 Central Basis Development: Function Module TOOLS
SZGEOCODING,B200000293,BASIS,Geocoding
SZGEOCODING_TEST,B200000293,BASIS,Test Programs and Routines for Geo-Coding
SZGL,B200000293,BASIS,R/3 Central Basis Development: Geo Locations
SZGL_TEST,B200000293,BASIS,Tests for the SZGL Development Class
SZME,HLB0100213,BASIS,R/3 Central Basis Development: Measurement Units
SZN,B200000294,BASIS,R/3 Central Basis Development: Number Ranges
SZNT,B200000294,BASIS,R/3 Central Basis Development: Number Ranges for Test Tools
SZOB,HLB0009020,BASIS,R/3 central Basis development: Compound maintenance objects
SZP,B200001418,BASIS,R/3 Central Basis Development: Dialog Boxes...
SZRS,HLB0006316,BASIS,SAP Technology - Business Services: Regional Structure
SZS,HLB0100157,BASIS,R/3 Central Basis Development: Objects
SZTC,B200001268,BASIS,Basis Development R/3 Central: Scheduling (Time Calculation)
SZTG,HLB0100381,BASIS,Calendar Control
SZTI,B200001448,BASIS,Central Basis Development: Time    ('Time/Event')
SZTI_TEST,B200001448,BASIS,Central Basis Development: Time (Test Objects)
SZTK,HLB0100381,BASIS,R/3 Central Basis Development: Appointment Calendar
SZTK_GW,HLB0100381,BASIS,Objects for Groupware Integration
SZTL,HLB0006322,BASIS,R/3 Central Basis Development: Profiles
SZTP,B200000295,BASIS,Central Basis Development: Periods      ('Time Periods')
SZTS,BYI3000161,BASIS,Central Basis Development: Scheduling ('Time Stream')
SZTT,B200000295,BASIS,Central Basis Development: Time Segment
SZTZ,B200001699,BASIS,Central Basis Development: Time Zones
SZU,HLB0100213,BASIS,R/3 Central Basis Development: Basis Utilities
SZZ,B200001419,BASIS,R/3 Central Basis Development: Service Functions
S_ABAP_EXCEPTIONS,HLB0100065,BASIS,ABAP Runtime Errors as System Exceptions
S_ABAP_GEN,HLB0100065,BASIS,ABAP Generation
S_ABAP_TCL,HLB0100065,BASIS,Tiny Class Library
S_ABAP_TOOLS,HLB0100065,BASIS,ABAP: Troubleshooting Tools
S_ABAP_TOOLS_DOC,HLB0100065,S_ABAP_TOOLS,AbapDoc Plug-In for UML-tool
S_ABAP_TOOLS_NTABCONSISTENCY,HLB0100065,S_ABAP_TOOLS,ABAP Tools: Service for Recursive DDIC Checks
S_ABAP_TOOLS_UML,HLB0100065,S_ABAP_TOOLS,UML Class Diagram
S_ABAP_TOOLS_UTIL,HLB0100065,S_ABAP_TOOLS,ABAP: Error Search Tools  - Help Functions
S_ABAP_TRACE,B200004537,S_ATRA_MAIN,ABAP TRACE
S_ABAP_TRACE_UML,B200004537,S_ATRA_MAIN,UML Sequence Diagram for SAT
S_ACC_CHECK,HLB0100065,BASIS,Structure Recognition of Lists and WinGUI Checks
S_ADDRESS,HLB0006316,BASIS,Business Address Services: Programming Interface for ESA
S_ADDR_DP_SWITCH,HLB0006316,,Package for ILM implementation in ADDR
S_ARC,B200003329,S_ARC_MAIN,ILM Services
S_ARCHLNK_RETENSION_MGMT,B200003348,S_ARC_MAIN,Retention Management for ArchiveLink Documents
S_ARCH_DB_ANALYZE,B200001682,S_TAAN_MAIN,Table Analysis
S_ARCH_OBJECT_EXAMPLES,HLB0006315,SARC_MAIN,Archiving Objects: Examples
S_ARCH_PROT,HLB0006315,SARC_MAIN,Archiving: Logs
S_ARCH_RELOAD,HLB0006315,SARC_MAIN,Auxiliary Routines for Reload Programs
S_ARCH_ROUTING,HLB0006315,SARC_MAIN,Archive Routing
S_ARCH_SEL_SCREEN_STANDARD,HLB0006315,BASIS,Archiving: Standards for Selection Screens
S_ARCH_SEL_SCREEN_STANDARD_TC,HLB0006315,BASIS,Testcase Templates
S_ARCH_STANDARD_CHECKS,HLB0006315,SARC_MAIN,Standard Archiving Checks
S_ARCH_TEST,HLB0006315,SARC_MAIN,Test Programs; Test Archiving Objects
S_ARC_DAS_CON,B200003348,S_ARC_MAIN,API for XML DAS Connector
S_ARC_DESTRUCTION,BYI3000981,S_ARC_MAIN,ILM: Data Destruction
S_ARC_DESTR_SEL_SCR_STANDARD,B200003348,S_ARC_DESTRUCTION,ILM: Data Destruction - Selection Screen Standards
S_ARC_ILM_GENERAL,B200004109,S_ARC,General ILM Functions and Objects
S_ARC_LEGAL_CASE,B200004109,S_ARC_MAIN,Legal Case Management Subcomponent
S_ARC_MAIN,B200003329,BASIS,ILM Services
S_ASAP,B200001309,BASIS,ASAP Roadmap Migration to KW
S_AST_HELPER,HLB0100157,S_QUICKFIX_MAIN,Abstract Syntrax Tree Helper
S_AS_AFB,B200001279,BASIS,Archive File Browser
S_ATRA_ADT,B200004537,S_ATRA_MAIN,ATRA ADT
S_ATRA_API,B200004537,S_ATRA_MAIN,ATRA API
S_ATRA_KERNEL,HLB0100065,S_ATRA_MAIN,
S_ATRA_KERNEL_TESTS,HLB0100065,S_ATRA_KERNEL,
S_ATRA_MAIN,B200004537,BASIS,Main Package for All ATRA Subpackages
S_AUNIT_COVERAGE,B200004538,S_AUNIT_COVERAGE_MAIN,ABAP Unit tests with coverage
S_AUNIT_COVERAGE_MAIN,B200004538,BASIS,Main Package
S_AUT,B200004338,BASIS,Enhancements Audit Trail (ILM)
S_AUT_CUST,B200004338,BASIS,Audit Trail (ILM): Customizing Elements
S_BADI_FORMULA_BUILDER,B200003249,BASIS,BADI Implementation with Formula Builder
S_BASIS_CUSTOMIZING,B200000044,BASIS,Basis Customizing
S_BBP_CUA,HLB0009026,SUSR_INTERNAL,Components of Central User Administration for BBP
S_BCFG,BYI3000061,BASIS,Business Configuration Support
S_BCFG_API,BYI3000061,S_BCFG,Business Configuration Support API
S_BCFG_SCPR_IMPL,BYI3000061,S_BCFG,Business Configuration Support SCPR Implementation
S_BFA_TEST,B200001438,BASIS,Objects for Testing BFA Functions
S_BGRFC,B200004581,BASIS,Background RFC (bgRFC)
S_BOOK2FLY,B200001558,BASIS,Demo - Flight Information Application
S_BOR_MIG,HLB0100161,BASIS,Tools and Basis Developments for BOR/CL Migration
S_BUPA_API,B200003098,BASIS,SAP-Businesspartner: API (Basis)
S_BUPA_EEWA_IPI,B200003098,BASIS,SAP Business Partner IPI Data Set EEWA
S_BUPA_GENERAL,B200003098,BASIS,SAP Business Partner: Basic Components
S_BUPA_IPI,B200003098,BASIS,SAP Business Partner: Internal Programming Interface (Basis)
S_BUPA_RELB_IPI,B200003098,BASIS,SAP Business Partner: IPI ServicePerformer Workplace Address
S_BUPA_RELP_IPI,B200003098,BASIS,SAP Business Partner: IPI
S_BUPA_SWITCH,B200003098,,Package for ILM implementation in BUPA
S_BUPA_UTILS,B200003098,BASIS,SAP BP:  Reuse Functionality
S_CHECKMAN,B200004535,BASIS,SAP Only: Testing of Internal Guidelines
S_CHECK_MC,B200000048,BASIS,Mutiple Client Check Functions
S_CHECK_RESULT_MANAGEMENT,B200004535,S_CHECKMAN,SAP ONLY: Check Internal Guidelines - Basic Module
S_CHECK_RESULT_MANAGEMENT_ARF,B200004535,S_CHECKMAN,SAP ONLY: Data Derived from Application Responsibilty Finder
S_CHECK_RESULT_MANAGEMENT_ERP,B200004535,S_CHECKMAN,OBSOLETE
S_CHECK_RESULT_MANAGEMENT_EXT,B200004535,S_CHECKMAN,SAP ONLY: Check Internal Guidelines - Enhancements
S_CHECK_RESULT_MANAGEMENT_FA,B200004573,S_CHECKMAN,SAP ONLY: Addons of the Technical Check
S_CHECK_RESULT_MANAGEMENT_SG,B200004535,S_CHECKMAN,SAP ONLY: Check Internal Guidelines - SAP GUIDE Module
S_CHECK_RESULT_MANAGEMENT_WB,HLB0009075,S_CHECK_RESULT_MANAGEMENT_EXT,Obsolete
S_CHECK_SAP_LT,B200004535,BASIS,Checks for SAP LT
S_CLB_COMMON,BYI3000385,S_CLB_MAIN,Common Objects and Services of the Collaboration Platform
S_CLB_CONNECT,BYI3000385,S_CLB_MAIN,Connectivity Layer of the Collaboration Platform Library
S_CLB_CUST,BYI3000385,S_CLB_MAIN,Customizing of the Collaboration Platform Library
S_CLB_DB,BYI3000385,S_CLB_MAIN,Collaboration: Database Layer
S_CLB_EXAMPLES,BYI3000385,S_CLB_MAIN,Examples for the Collaboration Platform Library
S_CLB_MAIN,BYI3000385,SCOL,Main Package of the Collaboration Platform Library
S_CLB_PROCESS,BYI3000385,S_CLB_MAIN,Process Layer of the Collaboration Platform Library
S_CM_EXTRACT,HLB0009110,WP-PI,Class for CM Extractors
S_CM_EXTRACT_DDIC,HLB0009110,WP-PI,DDIC Objects for CM Extract
S_CM_PERS,HLB0009110,WP-PI,Personalization Class
S_CM_PERS_DDIC,HLB0009110,WP-PI,DDIC Objects for Personalization
S_CODE_COMPLETION,HLB0100065,S_CODE_COMPLETION_MAIN,ABAP code completion
S_CODE_COMPLETION_ADT,HLB0100065,S_CODE_COMPLETION_MAIN,ABAP Code Completion - ADT Wrapper
S_CODE_COMPLETION_ATL,HLB0100065,S_CODE_COMPLETION_MAIN,ABAP Code Completion - ABAP Template Language Processing
S_CODE_COMPLETION_MAIN,HLB0100065,BASIS,ABAP code completion
S_CODE_INSPECTOR,B200004535,BASIS,ABAP Source Code Analysis
S_CODE_INSPECTOR_INTERNAL,B200004535,BASIS,Internal Services for Code Inspector
S_CODE_INSPECTOR_TEST1,HLB0100065,S_CODE_INSPECTOR_TESTS,
S_CODE_INSPECTOR_TESTS,B200004535,BASIS,Code Inspector tests
S_CODE_INSPECTOR_TESTS_IDE,B200004535,S_CODE_INSPECTOR_TESTS,Code Inspector tests related to development env.
S_CODE_INSPECTOR_TESTS_LA,HLB0100065,S_CODE_INSPECTOR_TESTS,Code Inspector tests related to the ABAP language
S_CODE_INSPECTOR_TESTS_PS,HLB0100065,S_CODE_INSPECTOR_TESTS,Code Inspector tests related to performance and security
S_CONTEXT_MANAGEMENT,B200000044,BASIS,Central Context Management
S_CUSTOMIZING_ACTIVITY,HLB0100153,BASIS,Customizing activity
S_CUSTOMIZING_ATTRIBUTES,HLB0100153,BASIS,Attributes for IMG Nodes
S_CUSTOMIZING_DISTRIBUTION,B200000048,BASIS,Customizing Distribution
S_CUSTOMIZING_DOCUMENTATION,HLB0100153,BASIS,Customizing Documentation
S_CUSTOMIZING_EXTERNALS,HLB0100153,BASIS,Customizing: External Interfaces
S_CUSTOMIZING_IMG_ACTIVITY,HLB0100153,BASIS,IMG Activity (Document
S_CUSTOMIZING_IMG_TOOL,HLB0100153,BASIS,Maintenance Tools for IMG
S_CUSTOMIZING_LANDSCAPE,B200000048,BASIS,System Landscape Maintenance for Customizing Tools
S_CUSTOMIZING_LISINTERFACE,B200000048,BASIS,LIS Interface
S_CUSTOMIZING_MAPPING,B200000048,BASIS,Mapping Tools for Customizing
S_CUSTOMIZING_PROJECTS,B200000046,BASIS,Customizing Projects: Administration and Processing
S_DATA_PROC_REUSE,B200001832,BASIS,Reusable data processing functions (almost no dependencies)
S_DBCOCKPIT_ORA,B200002449,BASIS,Oracle Monitoring with DBCOCKPIT Framework
S_DBI,HLB0009781,BASIS,SAP NW ABAP Database Interface
S_DBMON_ORA,B200002449,BASIS,Database Monitor for Oracle
S_DBMON_ORA_COCKPIT,B200002449,BASIS,Database Monitor for Oracle in Cockpit Framework
S_DESKTOP_APPLICATION_LAUNCHER,B200001558,BASIS,Desktop Application Launcher
S_DMCC,B200000182,BASIS,Preconfigured DMC Projects
S_DMCM,B200000182,BASIS,Data Mapping and Conversion: Maintenance
S_DMCR,B200000182,BASIS,DMC Tool: Runtime Environment Objects
S_DOCU_ADT,BYI3000851,BASIS,ADT access to SAPscript documents
S_DOCU_ADT_INFRASTRUCTURE,BYI3000851,S_DOCU_ADT,ADT access to SAPscript documents: core
S_DOCU_ADT_RESOURCE,BYI3000851,S_DOCU_ADT,ADT Resource Controller - ABAP Documentation and SAPScript
S_DPP,HLB0006316,,Package for ILM implementation
S_DRB,B5A0000001,BASIS,Document Relationship Browser
S_DX_BAPI,B200001438,BASIS,Data Transfer Workbench
S_DX_WB,B200001438,BASIS,Data Transfer Workbench
S_EDISCOVERY,B200004109,BASIS,E-Discovery in the Context of SAP ILM
S_EDISCOVER_BASIC,B200004109,S_EDISCOVERY,Basic e-Discovery Functionality
S_EDISCOVER_CASE_SUBCOMPONENT,B200004109,S_EDISCOVERY,E-Discovery Subcomponent for Legal Case Management Cases
S_EDX,B200000182,BASIS,External Data Transfer
S_EPM,B200003608,S_NWDEMO,Enterprise Procurement Model
S_EPM_ADS,B200003608,S_EPM_STAKEHOLDERS,EPM: Document Server / Interactive Forms
S_EPM_AIE_TPL,B200003608,S_EPM_STAKEHOLDERS,EPM Abap in Eclipse BO Template
S_EPM_BO,B200003608,S_EPM,EPM Business Objects
S_EPM_BO_ADDR,B200003608,S_EPM_BO,EPM: Address Business Object
S_EPM_BO_BASE,B200003608,S_EPM_BO,EPM: Base Package for Business Objects
S_EPM_BO_BIN,B200003608,S_EPM_BO,EPM: Storage Bin Business Object
S_EPM_BO_BP,B200003608,S_EPM_BO,EPM: Business Partner Business Object
S_EPM_BO_GI,B200003608,S_EPM_BO,EPM: Goods Issue Business Object
S_EPM_BO_GR,B200003608,S_EPM_BO,EPM: Goods Receipt Business Object
S_EPM_BO_LR,B200003608,S_EPM_BO,EPM: Business Object 'Leave Request'
S_EPM_BO_ORG,B200003608,S_EPM_BO,EPM: Organization Business Object
S_EPM_BO_PO,B200003608,S_EPM_BO,EPM: Purchase Order Business Object
S_EPM_BO_PO_INV,B200003608,S_EPM_BO,EPM: Purchase Order Invoice Business Object
S_EPM_BO_PRD,B200003608,S_EPM_BO,EPM: Product Business Object
S_EPM_BO_REVIEW,B200003608,S_EPM_BO,EPM: Review Business Object
S_EPM_BO_SO,B200003608,S_EPM_BO,EPM: Sales Order Business Object
S_EPM_BO_SO_INV,B200003608,S_EPM_BO,EPM: Sales Order Invoice Business Object
S_EPM_BO_TEXT,B200003608,S_EPM_BO,EPM: Text Business Object
S_EPM_COMMON,B200003608,S_EPM,EPM Common Objects
S_EPM_DG,B200003608,S_EPM,EPM: New Data Generator
S_EPM_ECM_ATTACHMENTS,B200003608,S_EPM_STAKEHOLDERS,EPM: Enterprise Content Management - Attachments
S_EPM_ES,B200003488,S_EPM_STAKEHOLDERS,EPM: Enterprise Search
S_EPM_GATEWAY,B200003608,S_EPM_STAKEHOLDERS,EPM: Objects for Gateway
S_EPM_HANA,B200003608,S_EPM_STAKEHOLDERS,EPM: High-performance analytics (HANA)
S_EPM_PI,B200003608,S_EPM_STAKEHOLDERS,EPM: Process Integration
S_EPM_SAMPLES,B200003608,S_EPM,EPM Samples
S_EPM_SOD,B200003608,S_EPM_STAKEHOLDERS,EPM: 'Sales On Demand' scenario ( EPM <=> ESM coupling )
S_EPM_STAKEHOLDERS,B200003608,S_NWDEMO,Sub-Package for EPM Stakeholders
S_EPM_TESTING,B200003608,S_EPM_STAKEHOLDERS,EPM Testing Utilities
S_EPM_TESTING_UTILITIES,B200003608,S_EPM,EPM BO and Scenario Testing
S_EPM_UX,B200003608,S_EPM_STAKEHOLDERS,EPM: User Experience
S_EPM_UX_BP,B200003608,S_EPM_UX,EPM: Business Partner screens based on FPM
S_EPM_UX_COMMON,B200003608,S_EPM_UX,EPM: Common objects for UX UIs
S_EPM_UX_ORG,B200003608,S_EPM_UX,EPM: Organization screens based on FPM
S_EPM_UX_PD,B200003608,S_EPM_UX,EPM: Product screens based on FPM
S_EPM_UX_PO,B200003608,S_EPM_UX,EPM: Purchase Order screens based on FPM
S_EPM_UX_SO,B200003608,S_EPM_UX,EPM: Sales Order screens based on FPM
S_EPM_VISUAL_BUSINESS,B200003608,S_EPM_STAKEHOLDERS,EPM: Visual Business
S_EPM_WD,B200003608,S_EPM_STAKEHOLDERS,EPM: ABAP Web Dynpro
S_ESA_REPOSITORY,HLB0009075,BASIS,Service Repository
S_ESH,B200003488,BASIS,Enterprise Search Hub
S_ESH_ADAPT_CONNECTIVITY_MGRS,B200003488,S_ESH_CONTENT,Adapter Connectivity Manager
S_ESH_CLASSIFICATION,B200003488,S_ESH_CONTENT,Content for classification
S_ESH_CNT_DATA_PROVIDER,B200003488,S_ESH_CONTENT,Data Provider
S_ESH_CONTENT,B200003488,S_ESH,Content
S_ESH_CONTENT_BASIS,B200003488,S_ESH_CONTENT,SAP_BASIS Content
S_ESH_CONTENT_FED_ADAPTERS,B200003488,S_ESH_CONTENT,Adapters for Federated Search
S_ESH_CONTENT_SES,B200003488,S_ESH_CONTENT,SES Adaptation
S_ESH_CUSTOMIZING,B200003488,S_ESH,Customizing
S_ESH_ENGINE,B200003488,S_ESH,Engine
S_ESH_ENG_ADMINISTRATION,B200003488,S_ESH_ENGINE,Administration
S_ESH_ENG_ADMIN_ANY,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin for all other Search Service Providers
S_ESH_ENG_ADMIN_BI,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin for the BI Search Component
S_ESH_ENG_ADMIN_BOS,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin for the BOS Component
S_ESH_ENG_ADMIN_COMMON_RUNTIME,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin for the Common Runtime Component
S_ESH_ENG_ADMIN_CONNECTIVITY,B200003488,S_ESH_ENG_ADMINISTRATION,System connectivity
S_ESH_ENG_ADMIN_FILES,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin for the File Search Component
S_ESH_ENG_ADMIN_SMOKETEST,B200003488,S_ESH_ENG_ADMINISTRATION,Smoketest
S_ESH_ENG_ADMIN_WEB_SERVICES,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin: Encapsulation of Web Services
S_ESH_ENG_ATK,B200003488,S_ESH_ENGINE,Appliance Toolkit Interface
S_ESH_ENG_AUTHORIZATION,B200003488,S_ESH_ENGINE,Authorization
S_ESH_ENG_AUTO_TAGGING,B200003488,S_ESH_ENGINE,Automatic tagging
S_ESH_ENG_BACKUP,B200003488,S_ESH_ENGINE,Backup
S_ESH_ENG_BOS_INDEX,B200003488,S_ESH_ENGINE,BOS Index
S_ESH_ENG_CACHE,B200003488,S_ESH_ENGINE,Cache
S_ESH_ENG_COMMON,B200003488,S_ESH_ENGINE,Common
S_ESH_ENG_CTC,B200003488,S_ESH_ENGINE,For post-installation
S_ESH_ENG_EXTRACTION,B200003488,S_ESH_ENGINE,Extraction
S_ESH_ENG_FEDERATION,B200003488,S_ESH_ENGINE,Federation
S_ESH_ENG_GOS_DATA,B200003488,S_ESH_ENGINE,Integration of GOS data
S_ESH_ENG_IF_CONTENT_MGT,B200003488,S_ESH_ENGINE,Enterprise Search - Content Management
S_ESH_ENG_IF_DPS,B200003488,S_ESH_ENGINE,Enterprise Search - Search Data Provider Web Services
S_ESH_ENG_IF_OPEN_SEARCH,B200003488,S_ESH_ENGINE,Open Search Service
S_ESH_ENG_IF_WEB_SERVICES,B200003488,S_ESH_ENGINE,Interfaces:Encapsulation of Web Services
S_ESH_ENG_IMPORT_EXPORT,B200003488,S_ESH_ENGINE,Import/Export Framework for Models
S_ESH_ENG_INTEGRATION,B200003488,S_ESH_ENGINE,Backend Integration Services
S_ESH_ENG_INTERFACE,B200003488,S_ESH_ENGINE,Interface
S_ESH_ENG_LONGTEXT,B200003488,S_ESH_ENGINE,Longtext Integration
S_ESH_ENG_MONITORING_ADMIN,B200003488,S_ESH_ENG_ADMINISTRATION,Monitoring and Admin Component
S_ESH_ENG_MONITORING_CCMS,B200003488,S_ESH_ENG_ADMINISTRATION,CCMS Monitoring for Enterprise Search
S_ESH_ENG_OBJ_MOD_REP,B200003488,S_ESH_ENG_REPOSITORY,Model Repository
